trecho_id,decliv_media_pct,decliv_max_pct,frac_plana,frac_ingreme,decliv_media_graus
RO-ARQ-3421,8.1,17.78,0.052,0.416,4.63
RO-ARQ-3422,11.03,31.18,0.056,0.519,6.29
RO-ARQ-3423,11.83,30.12,0.031,0.688,6.74
RO-ARQ-3424,8.57,20.76,0.044,0.529,4.9
RO-ARQ-3425,11.59,27.22,0.0,0.743,6.61
RO-ARQ-3426,1.94,1.94,1.0,0.0,1.11
RO-ARQ-3427,4.87,22.81,0.106,0.076,2.79
RO-ARQ-3428,8.23,26.08,0.015,0.348,4.71
RO-ARQ-3429,4.84,16.01,0.106,0.076,2.77
RO-ARQ-3430,7.05,16.01,0.014,0.29,4.03
RO-ARQ-3431,14.91,30.63,0.0,0.746,8.48
RO-ARQ-3432,14.1,33.68,0.015,0.727,8.02
RO-ARQ-3433,7.69,19.6,0.069,0.375,4.4
RO-ARQ-3434,8.0,24.74,0.041,0.49,4.58
RO-ARQ-3435,12.04,13.02,0.0,1.0,6.87
RO-ARQ-3436,6.04,13.02,0.059,0.294,3.45
RO-ARQ-3437,9.98,16.88,0.0,0.556,5.7
RO-ARQ-3438,3.32,6.27,0.059,0.0,1.9
RO-ARQ-3439,1.57,3.45,0.684,0.0,0.9
RO-ARQ-3440,2.38,5.03,0.29,0.0,1.36
RO-ARQ-3441,13.1,27.51,0.0,0.633,7.47
RO-ARQ-3442,15.5,30.44,0.0,0.678,8.81
RO-ARQ-3443,7.74,25.92,0.017,0.25,4.43
RO-ARQ-3444,6.06,12.35,0.034,0.271,3.47
RO-ARQ-3445,5.25,12.25,0.071,0.107,3.0
RO-ARQ-3446,4.3,4.82,0.0,0.0,2.46
RO-ARQ-3447,2.92,3.51,0.0,0.0,1.67
RO-ARQ-3448,5.73,12.25,0.06,0.239,3.28
RO-ARQ-3449,7.2,20.16,0.028,0.333,4.12
RO-ARQ-3450,7.82,29.08,0.036,0.229,4.47
RO-ARQ-3451,8.06,25.72,0.024,0.329,4.61
RO-ARQ-3452,6.8,16.93,0.048,0.286,3.89
RO-ARQ-3453,10.69,25.69,0.0,0.559,6.1
RO-ARQ-3454,4.49,13.08,0.235,0.132,2.57
RO-ARQ-3455,3.44,7.82,0.253,0.0,1.97
RO-ARQ-3456,4.78,10.45,0.176,0.103,2.74
RO-ARQ-3457,6.98,8.46,0.0,0.5,3.99
RO-ARQ-3458,4.63,9.39,0.113,0.07,2.65
RO-ARQ-3459,4.52,12.87,0.125,0.094,2.59
RO-ARQ-3460,3.4,6.37,0.18,0.0,1.95
RO-ARQ-3461,3.38,11.85,0.213,0.049,1.94
RO-ARQ-3462,2.99,4.7,0.065,0.0,1.71
RO-ARQ-3463,4.4,23.94,0.266,0.094,2.52
RO-ARQ-3464,16.88,31.68,0.016,0.828,9.58
RO-ARQ-3465,9.14,33.47,0.016,0.375,5.22
RO-ARQ-3466,3.76,4.76,0.0,0.0,2.15
RO-ARQ-3467,3.31,3.88,0.0,0.0,1.9
RO-ARQ-3468,3.8,4.49,0.0,0.0,2.18
RO-ARQ-3469,2.84,5.62,0.271,0.0,1.63
RO-ARQ-3470,5.5,14.52,0.22,0.322,3.15
RO-ARQ-3471,11.75,37.94,0.05,0.533,6.7
RO-ARQ-3472,4.31,10.27,0.072,0.043,2.47
RO-ARQ-3473,5.25,13.8,0.065,0.145,3.01
RO-ARQ-3474,5.04,21.11,0.175,0.175,2.88
RO-ARQ-3475,10.29,17.36,0.0,0.688,5.88
RO-ARQ-3476,3.69,10.52,0.283,0.083,2.11
RO-ARQ-3477,3.92,9.2,0.254,0.051,2.25
RO-ARQ-3478,3.58,11.01,0.244,0.047,2.05
RO-ARQ-3479,4.33,5.94,0.25,0.0,2.48
RO-ARQ-3480,5.69,11.53,0.034,0.153,3.26
RO-ARQ-3481,5.97,12.45,0.072,0.261,3.41
RO-ARQ-3482,4.04,9.13,0.123,0.07,2.32
RO-ARQ-3483,9.2,15.6,0.0,0.661,5.26
RO-ARQ-3484,6.04,16.98,0.06,0.209,3.46
RO-ARQ-3485,9.82,28.02,0.052,0.379,5.61
RO-ARQ-3486,8.43,23.98,0.125,0.357,4.82
RO-ARQ-3487,11.99,21.88,0.034,0.678,6.84
RO-ARQ-3488,,,,,
RO-ARQ-3489,14.06,26.61,0.0,0.75,8.01
RO-ARQ-3490,18.16,29.43,0.0,0.989,10.29
RO-ARQ-3491,11.22,11.22,0.0,1.0,6.4
RO-ARQ-3492,7.25,12.7,0.0,0.423,4.15
RO-ARQ-3493,6.12,6.12,0.0,0.0,3.5
RO-ARQ-3494,11.49,23.6,0.0,0.643,6.55
RO-ARQ-3495,16.48,34.06,0.0,0.812,9.36
RO-ARQ-3496,2.61,3.31,0.5,0.0,1.49
RO-ARQ-3497,4.11,6.77,0.158,0.0,2.35
RO-ARQ-3498,4.52,8.72,0.088,0.029,2.59
RO-ARQ-3499,2.85,2.85,0.0,0.0,1.63
RO-ARQ-3500,4.67,13.99,0.089,0.107,2.68
RO-ARQ-3501,7.49,13.15,0.0,0.333,4.28
RO-ARQ-3502,9.8,26.2,0.048,0.516,5.6
RO-ARQ-3503,8.32,29.9,0.222,0.317,4.76
RO-ARQ-3504,4.04,15.04,0.3,0.1,2.31
RO-ARQ-3505,4.55,7.32,0.5,0.0,2.6
RO-ARQ-3506,2.96,5.58,0.273,0.0,1.7
RO-ARQ-3507,6.78,15.88,0.041,0.306,3.88
RO-ARQ-3508,4.73,12.6,0.055,0.073,2.71
RO-ARQ-3509,4.13,8.8,0.217,0.033,2.37
RO-ARQ-3510,7.27,8.19,0.0,0.5,4.16
RO-ARQ-3511,4.15,8.9,0.057,0.014,2.38
RO-ARQ-3512,3.9,6.92,0.074,0.0,2.23
RO-ARQ-3513,3.74,9.19,0.304,0.058,2.14
RO-ARQ-3514,10.9,11.33,0.0,1.0,6.22
RO-ARQ-3515,17.16,37.24,0.0,0.824,9.73
RO-ARQ-3516,10.08,24.3,0.0,0.569,5.76
RO-ARQ-3517,4.96,10.4,0.048,0.131,2.84
RO-ARQ-3518,11.15,23.32,0.028,0.634,6.36
RO-ARQ-3519,10.67,15.96,0.0,0.5,6.09
RO-ARQ-3520,11.39,15.96,0.0,1.0,6.5
RO-ARQ-3521,9.97,19.42,0.02,0.612,5.69
RO-ARQ-3522,12.5,32.21,0.0,0.653,7.13
RO-ARQ-3523,7.37,32.02,0.071,0.304,4.21
RO-ARQ-3524,2.51,5.66,0.571,0.0,1.44
RO-ARQ-3525,5.94,6.78,0.0,0.0,3.4
RO-ARQ-3526,6.39,8.77,0.0,0.333,3.65
RO-ARQ-3527,5.82,8.77,0.0,0.1,3.33
RO-ARQ-3528,2.84,3.69,0.125,0.0,1.63
RO-ARQ-3529,3.19,6.69,0.278,0.0,1.83
RO-ARQ-3530,4.17,4.17,0.0,0.0,2.39
RO-ARQ-3531,7.3,22.74,0.034,0.253,4.18
RO-ARQ-3532,1.87,3.92,0.591,0.0,1.07
RO-ARQ-3533,11.05,13.12,0.0,1.0,6.3
RO-ARQ-3534,,,,,
RO-ARQ-3535,12.73,18.92,0.0,0.8,7.25
RO-ARQ-3536,4.52,13.77,0.103,0.029,2.59
RO-ARQ-3537,3.76,13.39,0.096,0.021,2.15
RO-ARQ-3538,7.17,19.16,0.057,0.329,4.1
RO-ARQ-3539,9.98,28.27,0.021,0.474,5.7
RO-ARQ-3540,8.64,20.25,0.062,0.463,4.94
RO-ARQ-3541,11.17,25.03,0.059,0.559,6.38
RO-ARQ-3542,3.09,3.09,0.0,0.0,1.77
RO-ARQ-3543,6.22,14.03,0.075,0.25,3.56
RO-ARQ-3544,3.72,11.06,0.226,0.032,2.13
RO-ARQ-3545,2.29,7.84,0.606,0.0,1.31
RO-ARQ-3546,2.49,3.86,0.167,0.0,1.42
RO-ARQ-3547,6.1,15.76,0.036,0.164,3.49
RO-ARQ-3548,7.18,16.03,0.016,0.302,4.1
RO-ARQ-3549,5.57,12.91,0.061,0.091,3.19
RO-ARQ-3550,6.72,16.2,0.032,0.242,3.85
RO-ARQ-3551,4.02,7.67,0.143,0.0,2.3
RO-ARQ-3552,4.49,9.78,0.25,0.167,2.57
RO-ARQ-3553,2.07,3.39,0.5,0.0,1.19
RO-ARQ-3554,4.1,10.01,0.089,0.022,2.35
RO-ARQ-3555,6.57,16.17,0.056,0.222,3.76
RO-ARQ-3556,7.18,13.43,0.25,0.5,4.11
RO-ARQ-3557,3.74,11.78,0.185,0.033,2.14
RO-ARQ-3558,5.15,5.5,0.0,0.0,2.95
RO-ARQ-3559,5.02,14.65,0.114,0.186,2.87
RO-ARQ-3560,4.29,9.96,0.123,0.062,2.46
RO-ARQ-3561,5.68,11.69,0.071,0.171,3.25
RO-ARQ-3562,6.25,16.55,0.143,0.286,3.57
RO-ARQ-3563,6.71,18.1,0.09,0.328,3.84
RO-ARQ-3564,5.17,29.72,0.194,0.129,2.96
RO-ARQ-3565,7.72,24.89,0.085,0.408,4.41
RO-ARQ-3566,1.78,5.26,0.615,0.0,1.02
RO-ARQ-3567,0.95,2.95,0.933,0.0,0.55
RO-ARQ-3568,4.41,16.18,0.45,0.2,2.52
RO-ARQ-3569,7.74,15.43,0.0,0.364,4.42
RO-ARQ-3570,6.22,13.08,0.25,0.375,3.56
RO-ARQ-3571,3.67,11.46,0.105,0.053,2.1
RO-ARQ-3572,6.3,14.91,0.333,0.333,3.6
RO-ARQ-3573,4.94,6.32,0.0,0.0,2.83
RO-ARQ-3574,4.96,11.97,0.118,0.132,2.84
RO-ARQ-3575,5.28,15.6,0.074,0.116,3.03
RO-ARQ-3576,6.46,11.3,0.0,0.237,3.7
RO-ARQ-3577,7.33,13.62,0.015,0.369,4.19
RO-ARQ-3578,8.09,21.56,0.033,0.317,4.62
RO-ARQ-3579,11.98,26.26,0.0,0.625,6.83
RO-ARQ-3580,14.19,28.24,0.019,0.654,8.08
RO-ARQ-3581,19.93,38.89,0.0,0.77,11.27
RO-ARQ-3582,15.59,20.5,0.0,1.0,8.86
RO-ARQ-3583,11.86,43.82,0.017,0.448,6.76
RO-ARQ-3584,6.75,15.99,0.034,0.345,3.86
RO-ARQ-3585,13.93,34.55,0.033,0.633,7.93
RO-ARQ-3586,36.69,68.43,0.0,1.0,20.15
RO-ARQ-3587,9.8,27.6,0.093,0.444,5.6
RO-ARQ-3588,21.19,33.69,0.0,0.968,11.96
RO-ARQ-3589,6.51,16.46,0.085,0.271,3.73
RO-ARQ-3590,4.95,20.59,0.203,0.203,2.83
RO-ARQ-3591,18.46,48.82,0.012,0.929,10.46
RO-ARQ-3592,3.96,14.54,0.175,0.025,2.27
RO-ARQ-3593,4.65,7.22,0.0,0.0,2.66
RO-ARQ-3594,4.82,6.65,0.0,0.0,2.76
RO-ARQ-3595,7.84,17.72,0.029,0.382,4.48
RO-ARQ-3596,10.14,12.47,0.0,0.5,5.79
RO-ARQ-3597,5.2,20.04,0.102,0.119,2.98
RO-ARQ-3598,6.74,7.55,0.0,0.0,3.86
RO-ARQ-3599,10.79,25.54,0.034,0.517,6.16
RO-ARQ-3600,1.53,1.53,1.0,0.0,0.88
RO-ARQ-3601,4.77,16.23,0.132,0.176,2.73
RO-ARQ-3602,7.1,24.57,0.039,0.247,4.06
RO-ARQ-3603,5.5,25.92,0.188,0.2,3.15
RO-ARQ-3604,4.53,16.14,0.05,0.1,2.59
RO-ARQ-3605,4.02,5.83,0.0,0.0,2.3
RO-ARQ-3606,4.83,10.24,0.0,0.118,2.76
RO-ARQ-3607,3.56,3.92,0.0,0.0,2.04
RO-ARQ-3608,7.22,19.25,0.164,0.345,4.13
RO-ARQ-3609,5.3,14.58,0.058,0.135,3.04
RO-ARQ-3610,5.86,21.76,0.119,0.153,3.35
RO-ARQ-3611,6.72,20.31,0.0,0.317,3.84
RO-ARQ-3612,14.53,40.84,0.059,0.574,8.26
RO-ARQ-3613,7.88,29.69,0.145,0.342,4.5
RO-ARQ-3614,4.78,15.23,0.18,0.148,2.74
RO-ARQ-3615,6.69,21.04,0.27,0.333,3.83
RO-ARQ-3616,3.6,9.01,0.134,0.045,2.06
RO-ARQ-3617,3.31,11.89,0.212,0.03,1.9
RO-ARQ-3618,5.46,14.62,0.077,0.231,3.12
RO-ARQ-3619,8.87,24.59,0.085,0.451,5.07
RO-ARQ-3620,14.06,30.01,0.031,0.75,8.0
RO-ARQ-3621,5.34,17.14,0.097,0.21,3.06
RO-ARQ-3622,3.97,11.58,0.194,0.09,2.27
RO-ARQ-3623,5.24,19.77,0.106,0.136,3.0
RO-ARQ-3624,4.59,17.72,0.254,0.206,2.63
RO-ARQ-3625,6.15,9.92,0.2,0.2,3.52
RO-ARQ-3626,4.93,9.92,0.2,0.2,2.82
RO-ARQ-3627,4.39,6.45,0.0,0.0,2.51
RO-ARQ-3628,2.8,5.55,0.333,0.0,1.6
RO-ARQ-3629,2.91,7.08,0.375,0.0,1.67
RO-ARQ-3630,3.7,5.7,0.091,0.0,2.12
RO-ARQ-3631,4.46,11.9,0.333,0.222,2.56
RO-ARQ-3632,9.54,13.06,0.0,0.667,5.45
RO-ARQ-3633,5.8,13.06,0.048,0.095,3.32
RO-ARQ-3634,4.1,4.1,0.0,0.0,2.35
RO-ARQ-3635,6.26,17.21,0.029,0.235,3.58
RO-ARQ-3636,5.85,13.97,0.076,0.242,3.35
RO-ARQ-3637,4.85,10.22,0.088,0.088,2.77
RO-ARQ-3638,8.38,17.57,0.02,0.388,4.79
RO-ARQ-3639,4.57,10.93,0.107,0.071,2.62
RO-ARQ-3640,7.98,7.98,0.0,0.0,4.56
RO-ARQ-3641,5.21,15.55,0.118,0.184,2.98
RO-ARQ-3642,5.28,17.56,0.135,0.213,3.02
RO-ARQ-3643,4.63,10.5,0.069,0.069,2.65
RO-ARQ-3644,3.29,4.86,0.5,0.0,1.89
RO-ARQ-3645,5.2,19.18,0.11,0.171,2.98
RO-ARQ-3646,2.6,7.35,0.4,0.0,1.49
RO-ARQ-3647,4.9,11.6,0.1,0.1,2.81
RO-ARQ-3648,12.58,35.59,0.022,0.652,7.17
RO-ARQ-3649,3.99,9.63,0.074,0.074,2.28
RO-ARQ-3650,1.97,2.59,0.5,0.0,1.13
RO-ARQ-3651,0.99,0.99,1.0,0.0,0.57
RO-ARQ-3652,4.53,11.18,0.061,0.082,2.59
RO-ARQ-3653,4.79,4.79,0.0,0.0,2.74
RO-ARQ-3654,7.68,16.51,0.0,0.387,4.39
RO-ARQ-3655,7.37,19.4,0.07,0.316,4.21
RO-ARQ-3656,9.28,27.85,0.018,0.436,5.3
RO-ARQ-3657,3.52,10.85,0.308,0.077,2.02
RO-ARQ-3658,2.82,2.82,0.0,0.0,1.61
RO-ARQ-3659,2.45,3.17,0.2,0.0,1.4
RO-ARQ-3660,4.0,6.54,0.1,0.0,2.29
RO-ARQ-3661,6.76,14.83,0.0,0.2,3.87
RO-ARQ-3662,2.7,6.99,0.278,0.0,1.54
RO-ARQ-3663,6.26,8.58,0.0,0.5,3.58
RO-ARQ-3664,9.26,29.77,0.211,0.491,5.29
RO-ARQ-3665,5.37,16.44,0.159,0.127,3.07
RO-ARQ-3666,15.1,36.79,0.127,0.634,8.59
RO-ARQ-3667,4.09,18.23,0.132,0.088,2.34
RO-ARQ-3668,5.45,11.28,0.182,0.045,3.12
RO-ARQ-3669,2.08,3.69,0.5,0.0,1.19
RO-ARQ-3670,3.53,6.82,0.138,0.0,2.02
RO-ARQ-3671,3.16,3.16,0.0,0.0,1.81
RO-ARQ-3672,6.8,24.25,0.146,0.25,3.89
RO-ARQ-3673,15.6,16.64,0.0,1.0,8.86
RO-ARQ-3674,7.36,19.33,0.029,0.362,4.21
RO-ARQ-3675,6.15,16.65,0.038,0.244,3.52
RO-ARQ-3676,3.24,3.24,0.0,0.0,1.85
RO-ARQ-3677,3.57,10.67,0.267,0.022,2.05
RO-ARQ-3678,3.67,13.42,0.243,0.071,2.1
RO-ARQ-3679,3.69,9.79,0.314,0.043,2.11
RO-ARQ-3680,8.86,24.49,0.03,0.5,5.06
RO-ARQ-3681,5.53,12.51,0.058,0.135,3.17
RO-ARQ-3682,5.64,18.57,0.286,0.245,3.23
RO-ARQ-3683,5.72,13.29,0.067,0.2,3.28
RO-ARQ-3684,3.44,6.96,0.26,0.0,1.97
RO-ARQ-3685,6.88,8.44,0.0,0.5,3.94
RO-ARQ-3686,8.27,27.08,0.194,0.343,4.73
RO-ARQ-3687,9.88,27.0,0.045,0.507,5.64
RO-ARQ-3688,17.97,27.6,0.0,1.0,10.19
RO-ARQ-3689,16.74,42.39,0.03,0.818,9.5
RO-ARQ-3690,11.1,31.87,0.0,0.646,6.33
RO-ARQ-3691,13.13,18.47,0.0,0.857,7.48
RO-ARQ-3692,,,,,
RO-ARQ-3693,,,,,
RO-ARQ-3694,9.78,33.49,0.038,0.532,5.59
RO-ARQ-3695,16.5,35.57,0.026,0.753,9.37
RO-ARQ-3696,2.09,4.36,0.5,0.0,1.2
RO-ARQ-3697,5.46,8.26,0.0,0.5,3.13
RO-ARQ-3698,5.94,15.76,0.148,0.295,3.4
RO-ARQ-3699,19.32,29.66,0.017,0.932,10.93
RO-ARQ-3700,4.84,13.31,0.175,0.175,2.77
RO-ARQ-3701,4.38,6.39,0.0,0.0,2.51
RO-ARQ-3702,4.41,8.56,0.0,0.083,2.53
RO-ARQ-3703,4.11,12.59,0.158,0.105,2.35
RO-ARQ-3704,4.86,14.21,0.139,0.111,2.78
RO-ARQ-3705,5.48,11.55,0.051,0.128,3.14
RO-ARQ-3706,8.65,20.28,0.0,0.407,4.95
RO-ARQ-3707,8.72,14.45,0.0,0.6,4.99
RO-ARQ-3708,9.71,18.95,0.0,0.676,5.55
RO-ARQ-3709,14.51,18.48,0.0,1.0,8.26
RO-ARQ-3710,2.98,4.89,0.333,0.0,1.71
RO-ARQ-3711,1.65,4.89,0.69,0.0,0.94
RO-ARQ-3712,3.25,6.82,0.429,0.0,1.86
RO-ARQ-3713,5.9,12.41,0.074,0.148,3.38
RO-ARQ-3714,2.99,6.31,0.154,0.0,1.71
RO-ARQ-3715,11.53,29.1,0.0,0.623,6.58
RO-ARQ-3716,4.93,9.5,0.145,0.145,2.82
RO-ARQ-3717,5.44,12.28,0.086,0.171,3.11
RO-ARQ-3718,6.61,18.89,0.043,0.275,3.78
RO-ARQ-3719,5.62,14.59,0.167,0.303,3.21
RO-ARQ-3720,6.61,13.99,0.015,0.224,3.78
RO-ARQ-3721,6.35,14.19,0.0,0.233,3.63
RO-ARQ-3722,6.12,19.17,0.068,0.203,3.5
RO-ARQ-3723,7.74,24.08,0.086,0.4,4.43
RO-ARQ-3724,12.59,36.52,0.017,0.586,7.18
RO-ARQ-3725,10.49,21.01,0.0,0.733,5.99
RO-ARQ-3726,6.59,18.24,0.05,0.3,3.77
RO-ARQ-3727,4.72,10.46,0.133,0.083,2.7
RO-ARQ-3728,7.42,9.4,0.0,0.214,4.24
RO-ARQ-3729,5.89,13.21,0.103,0.224,3.37
RO-ARQ-3730,7.95,14.08,0.0,0.55,4.55
RO-ARQ-3731,10.38,28.88,0.0,0.682,5.93
RO-ARQ-3732,10.32,22.81,0.043,0.686,5.89
RO-ARQ-3733,11.65,20.03,0.0,0.815,6.64
RO-ARQ-3734,7.14,16.65,0.021,0.383,4.09
RO-ARQ-3735,7.0,14.36,0.018,0.316,4.0
RO-ARQ-3736,11.99,27.47,0.0,0.742,6.84
RO-ARQ-3737,5.87,15.03,0.032,0.226,3.36
RO-ARQ-3738,9.64,30.02,0.0,0.549,5.51
RO-ARQ-3739,6.01,12.84,0.083,0.208,3.44
RO-ARQ-3740,11.21,24.62,0.014,0.722,6.4
RO-ARQ-3741,10.28,24.64,0.072,0.478,5.87
RO-ARQ-3742,4.21,10.57,0.113,0.085,2.41
RO-ARQ-3743,18.5,41.58,0.0,0.797,10.48
RO-ARQ-3744,22.89,38.67,0.0,0.916,12.89
RO-ARQ-3745,10.49,21.04,0.016,0.726,5.99
RO-ARQ-3746,5.99,21.45,0.098,0.213,3.43
RO-ARQ-3747,5.67,16.24,0.081,0.27,3.25
RO-ARQ-3748,4.22,9.53,0.109,0.065,2.42
RO-ARQ-3749,5.23,13.41,0.115,0.148,2.99
RO-ARQ-3750,4.47,13.25,0.094,0.141,2.56
RO-ARQ-3751,7.71,18.98,0.035,0.333,4.41
RO-ARQ-3752,8.06,18.25,0.065,0.5,4.61
RO-ARQ-3753,6.22,19.16,0.121,0.197,3.56
RO-ARQ-3754,6.03,22.5,0.033,0.183,3.45
RO-ARQ-3755,3.55,9.14,0.238,0.048,2.03
RO-ARQ-3756,10.64,30.48,0.016,0.607,6.07
RO-ARQ-3757,7.33,25.29,0.156,0.328,4.19
RO-ARQ-3758,3.83,5.18,0.0,0.0,2.2
RO-ARQ-3759,5.12,11.9,0.091,0.2,2.93
RO-ARQ-3760,2.44,4.69,0.423,0.0,1.4
RO-ARQ-3761,8.48,19.4,0.065,0.484,4.85
RO-ARQ-3762,9.9,28.46,0.174,0.478,5.65
RO-ARQ-3763,6.66,16.55,0.106,0.318,3.81
RO-ARQ-3764,4.97,10.66,0.092,0.138,2.84
RO-ARQ-3765,10.3,25.65,0.058,0.522,5.88
RO-ARQ-3766,6.03,11.82,0.044,0.206,3.45
RO-ARQ-3767,8.12,18.66,0.046,0.431,4.64
RO-ARQ-3768,5.26,9.3,0.071,0.036,3.01
RO-ARQ-3769,15.32,35.07,0.0,0.881,8.71
RO-ARQ-3770,4.0,10.6,0.102,0.034,2.29
RO-ARQ-3771,5.4,10.06,0.0,0.2,3.09
RO-ARQ-3772,9.51,19.51,0.033,0.574,5.43
RO-ARQ-3773,6.54,21.25,0.035,0.211,3.74
RO-ARQ-3774,11.14,29.41,0.015,0.576,6.36
RO-ARQ-3775,7.57,16.48,0.014,0.362,4.33
RO-ARQ-3776,7.3,12.41,0.061,0.469,4.17
RO-ARQ-3777,5.49,10.04,0.075,0.17,3.14
RO-ARQ-3778,5.5,9.83,0.05,0.117,3.15
RO-ARQ-3779,3.47,7.19,0.19,0.0,1.99
RO-ARQ-3780,4.23,10.05,0.119,0.051,2.42
RO-ARQ-3781,7.11,17.02,0.016,0.349,4.06
RO-ARQ-3782,12.64,29.88,0.063,0.746,7.2
RO-ARQ-3783,11.15,23.78,0.0,0.726,6.36
RO-ARQ-3784,6.06,11.01,0.036,0.255,3.47
RO-ARQ-3785,6.31,9.15,0.333,0.667,3.61
RO-ARQ-3786,7.1,25.47,0.121,0.31,4.06
RO-ARQ-3787,6.83,12.22,0.07,0.281,3.91
RO-ARQ-3788,7.77,23.05,0.0,0.311,4.44
RO-ARQ-3789,3.99,11.44,0.205,0.06,2.28
RO-ARQ-3790,11.79,40.31,0.077,0.372,6.73
RO-ARQ-3791,6.0,22.98,0.123,0.263,3.43
RO-ARQ-3792,5.93,13.82,0.014,0.188,3.39
RO-ARQ-3793,7.07,22.57,0.079,0.317,4.05
RO-ARQ-3794,8.29,28.97,0.016,0.426,4.74
RO-ARQ-3795,6.18,16.79,0.058,0.269,3.54
RO-ARQ-3796,5.35,11.76,0.046,0.123,3.06
RO-ARQ-3797,5.98,10.72,0.051,0.203,3.42
RO-ARQ-3798,5.13,10.28,0.075,0.212,2.94
RO-ARQ-3799,7.21,14.72,0.103,0.517,4.12
RO-ARQ-3800,9.27,17.87,0.0,0.622,5.3
RO-ARQ-3801,11.61,26.42,0.0,0.622,6.62
RO-ARQ-3802,7.52,15.46,0.032,0.397,4.3
RO-ARQ-3803,7.74,18.91,0.068,0.39,4.43
RO-ARQ-3804,12.84,23.12,0.0,0.948,7.32
RO-ARQ-3805,9.38,20.67,0.044,0.559,5.36
RO-ARQ-3806,14.78,34.59,0.033,0.803,8.41
RO-ARQ-3807,14.01,32.17,0.014,0.797,7.98
RO-ARQ-3808,5.96,10.08,0.017,0.136,3.41
RO-ARQ-3809,7.41,24.35,0.085,0.322,4.24
RO-ARQ-3810,9.68,28.62,0.016,0.492,5.53
RO-ARQ-3811,7.14,20.47,0.03,0.333,4.09
RO-ARQ-3812,7.21,17.61,0.074,0.368,4.12
RO-ARQ-3813,14.28,33.19,0.0,0.731,8.13
RO-ARQ-3814,6.98,27.6,0.132,0.235,3.99
RO-ARQ-3815,5.61,22.62,0.076,0.152,3.21
RO-ARQ-3816,10.1,39.19,0.016,0.317,5.77
RO-ARQ-3817,13.23,38.05,0.032,0.571,7.54
RO-ARQ-3818,15.45,31.66,0.081,0.629,8.78
RO-ARQ-3819,8.69,32.88,0.19,0.381,4.97
RO-ARQ-3820,5.51,15.69,0.125,0.188,3.15
RO-ARQ-3821,4.19,10.25,0.667,0.333,2.4
RO-ARQ-3822,7.49,17.66,0.045,0.388,4.28
RO-ARQ-3823,7.3,18.99,0.085,0.423,4.18
RO-ARQ-3824,8.32,24.03,0.064,0.449,4.76
RO-ARQ-3825,11.67,30.87,0.031,0.692,6.66
RO-ARQ-3826,5.67,12.91,0.04,0.18,3.25
RO-ARQ-3827,5.83,14.16,0.035,0.198,3.34
RO-ARQ-3828,7.56,15.25,0.037,0.4,4.32
RO-ARQ-3829,13.54,37.81,0.015,0.677,7.71
RO-ARQ-3830,6.27,15.93,0.056,0.262,3.59
RO-ARQ-3831,1.31,1.31,1.0,0.0,0.75
RO-ARQ-3832,2.76,4.22,0.5,0.0,1.58
RO-ARQ-3833,7.7,7.7,0.0,0.0,4.4
RO-ARQ-3834,6.03,13.31,0.1,0.325,3.45
RO-ARQ-3835,6.44,17.43,0.056,0.239,3.69
RO-ARQ-3836,7.5,9.58,0.0,0.5,4.29
RO-ARQ-3837,7.5,9.58,0.0,0.5,4.29
RO-ARQ-3838,6.22,23.89,0.123,0.296,3.56
RO-ARQ-3839,4.24,5.25,0.0,0.0,2.43
RO-ARQ-3840,10.15,30.48,0.034,0.362,5.79
RO-ARQ-3841,6.62,26.23,0.067,0.167,3.79
RO-ARQ-3842,4.47,5.74,0.0,0.0,2.56
RO-ARQ-3843,7.22,21.63,0.043,0.286,4.13
RO-ARQ-3844,17.28,34.63,0.0,0.859,9.81
RO-ARQ-3845,19.61,33.29,0.0,0.933,11.1
RO-ARQ-3846,15.23,29.28,0.0,0.823,8.66
RO-ARQ-3847,14.96,28.68,0.014,0.754,8.51
RO-ARQ-3848,20.84,31.31,0.0,0.935,11.77
RO-ARQ-3849,24.9,40.77,0.0,1.0,13.98
RO-ARQ-3850,20.69,38.49,0.0,1.0,11.69
RO-ARQ-3851,7.57,7.57,0.0,0.0,4.33
RO-ARQ-3852,12.09,15.78,0.0,1.0,6.89
RO-ARQ-3853,0.72,0.72,1.0,0.0,0.41
RO-ARQ-3854,4.35,9.01,0.156,0.078,2.49
RO-ARQ-3855,4.67,9.46,0.095,0.048,2.67
RO-ARQ-3856,3.81,6.36,0.444,0.0,2.18
RO-ARQ-3857,2.92,5.28,0.35,0.0,1.67
RO-ARQ-3858,3.93,9.25,0.213,0.049,2.25
RO-ARQ-3859,5.34,26.12,0.093,0.147,3.05
RO-ARQ-3860,2.94,5.95,0.32,0.0,1.68
RO-ARQ-3861,6.98,21.12,0.019,0.321,3.99
RO-ARQ-3862,14.18,28.96,0.028,0.722,8.07
RO-ARQ-3863,9.44,28.75,0.052,0.455,5.39
RO-ARQ-3864,6.06,12.49,0.078,0.208,3.47
RO-ARQ-3865,1.26,1.31,1.0,0.0,0.72
RO-ARQ-3866,1.07,1.35,1.0,0.0,0.61
RO-ARQ-3867,13.39,23.61,0.0,0.8,7.63
RO-ARQ-3868,6.16,20.67,0.09,0.239,3.52
RO-ARQ-3869,8.11,30.0,0.206,0.381,4.64
RO-ARQ-3870,2.53,3.2,0.5,0.0,1.45
RO-ARQ-3871,12.23,36.34,0.127,0.506,6.97
RO-ARQ-3872,5.94,23.18,0.111,0.19,3.4
